id,conflict_new_id,conflict_name,dyad_name,side_a,side_b,source_article,source_office,source_date,source_headline,source_original,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,high
241229,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-02-13,Independentistas de Cabinda reivindicam morte de 18 militares angolanos""",AgÃªncia Lusa,13/02/2017,Independentistas de Cabinda reivindicam morte de 18 militares angolanos,,Landana (Cacongo) municipality,-5,12.333333,Angola,Africa,03/02/2017,06/02/2017,0,1,0,0,5
241230,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-02-13,Independentistas de Cabinda reivindicam morte de 18 militares angolanos""",AgÃªncia Lusa,13/02/2017,Independentistas de Cabinda reivindicam morte de 18 militares angolanos,FLEC-FAC,Cabinda province,-5,12.5,Angola,Africa,10/02/2017,10/02/2017,0,0,0,0,4
236617,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""Agence France Presse,2017-02-15,Separatists claim to have killed Angolan soldiers""",Agence France Presse,15/02/2017,Separatists claim to have killed Angolan soldiers,"Jean-Claude Nzita, spokesman for the Front for the Liberation of the Enclave of Cabinda-Armed Forces of Cabinda (FLEC-FAC) separatist group.

An Angolan army source, who spoke to AFP on condition of anonymity",Necuto municipality,-4.95,12.616667,Angola,Africa,14/02/2017,14/02/2017,2,1,0,0,3
241231,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""Agence France Presse,2017-02-15,Separatists claim to have killed Angolan soldiers""",Agence France Presse,15/02/2017,Separatists claim to have killed Angolan soldiers,"Jean-Claude Nzita, spokesman for the Front for the Liberation of the Enclave of Cabinda-Armed Forces of Cabinda (FLEC-FAC) separatist group.

An Angolan army source, who spoke to AFP on condition of anonymity",Seva town area,-5.033333,12.516667,Angola,Africa,14/02/2017,14/02/2017,3,1,0,0,6
241128,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""ICG,2017-03-31,Angola  MARCH 2017"";""AgÃªncia Lusa,2017-03-02,Independentistas de Cabinda denunciam prisÃ£o de civis pelas autoridades angolanas""",ICG;AgÃªncia Lusa,2017-03-31;2017-03-02,Angola  MARCH 2017;Independentistas de Cabinda denunciam prisÃ£o de civis pelas autoridades angolanas,Separatist rebel faction Front for the Liberation of Cabinda Enclave-Armed Forces of Cabinda (FLEC-FAC) ,Cabinda province,-5,12.5,Angola,Africa,28/02/2017,28/02/2017,0,1,0,0,8
241129,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""ICG,2017-03-31,Angola  MARCH 2017"";""AgÃªncia Lusa,2017-03-02,Independentistas de Cabinda denunciam prisÃ£o de civis pelas autoridades angolanas""",ICG;AgÃªncia Lusa,2017-03-31;2017-03-02,Angola  MARCH 2017;Independentistas de Cabinda denunciam prisÃ£o de civis pelas autoridades angolanas,Separatist rebel faction Front for the Liberation of Cabinda Enclave-Armed Forces of Cabinda (FLEC-FAC) ,Cabinda province,-5,12.5,Angola,Africa,01/03/2017,01/03/2017,0,0,0,0,2
241222,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""Lusa Agency,2017-06-19,Independents from Cabinda say they killed seven Angolan soldiers"";""AgÃªncia Lusa,2017-05-04,Independentistas de Cabinda garantem que mataram mais nove militares angolanos""",Lusa Agency;AgÃªncia Lusa,2017-06-19;2017-05-04,Independents from Cabinda say they killed seven Angolan soldiers;Independentistas de Cabinda garantem que mataram mais nove militares angolanos,,Cabinda province,-5,12.5,Angola,Africa,01/04/2017,30/04/2017,0,0,0,0,3
241232,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-04-07,Independentistas de Cabinda reivindicam ataques que mataram 10 militares angolanos""",AgÃªncia Lusa,07/04/2017,Independentistas de Cabinda reivindicam ataques que mataram 10 militares angolanos,FLEC-FAC,Road between Buco-Zau and Dinge,-4.862822,12.44245,Angola,Africa,05/04/2017,05/04/2017,0,0,0,0,6
241233,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-04-07,Independentistas de Cabinda reivindicam ataques que mataram 10 militares angolanos""",AgÃªncia Lusa,07/04/2017,Independentistas de Cabinda reivindicam ataques que mataram 10 militares angolanos,FLEC-FAC,Cabinda province,-5,12.5,Angola,Africa,05/04/2017,05/04/2017,0,0,0,0,4
241234,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-04-14,Guerrilheiros garantem que mataram mais trÃªs soldados angolanos em Cabinda""",AgÃªncia Lusa,14/04/2017,Guerrilheiros garantem que mataram mais trÃªs soldados angolanos em Cabinda,FLEC-FAC,Massabi region,-4.95,12.18,Angola,Africa,12/04/2017,12/04/2017,0,0,0,0,3
241235,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-05-04,Independentistas de Cabinda garantem que mataram mais nove militares angolanos""",AgÃªncia Lusa,04/05/2017,Independentistas de Cabinda garantem que mataram mais nove militares angolanos,FLEC-FAC,Buco Zau municipality,-4.833333,12.5,Angola,Africa,01/05/2017,01/05/2017,0,3,0,0,4
241236,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-05-04,Independentistas de Cabinda garantem que mataram mais nove militares angolanos""",AgÃªncia Lusa,04/05/2017,Independentistas de Cabinda garantem que mataram mais nove militares angolanos,FLEC-FAC,Necuto municipality,-4.95,12.616667,Angola,Africa,02/05/2017,02/05/2017,0,0,0,0,5
241237,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-05-09,Independentistas de Cabinda reivindicam novo ataque mortal a militares angolanos""",AgÃªncia Lusa,09/05/2017,Independentistas de Cabinda reivindicam novo ataque mortal a militares angolanos,FLEC-FAC,Buco Zau municipality,-4.833333,12.5,Angola,Africa,08/05/2017,08/05/2017,0,0,0,0,4
241238,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-05-16,Independentistas de Cabinda anunciam que tÃªm quatro polÃ­cias angolanos refÃ©ns"";""Lusa Agency,2017-05-16,Angolan police deny that FLEC has made hostages in Cabinda"";""AgÃªncia Lusa,2017-05-18,Independentistas de Cabinda divulgam fotos de alegados polÃ­cias angolanos refÃ©ns""",AgÃªncia Lusa;Lusa Agency;AgÃªncia Lusa,2017-05-16;2017-05-16;2017-05-18,Independentistas de Cabinda anunciam que tÃªm quatro polÃ­cias angolanos refÃ©ns;Angolan police deny that FLEC has made hostages in Cabinda;Independentistas de Cabinda divulgam fotos de alegados polÃ­cias angolanos refÃ©ns,FLEC-FAC,Buco Zau municipality,-4.833333,12.5,Angola,Africa,15/05/2017,15/05/2017,0,0,0,0,2
241219,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""ICG,2017-06-30,Angola  JUNE 2017"";""AgÃªncia Lusa,2017-06-19,Independentistas de Cabinda afirmam que mataram sete militares angolanos""",ICG;AgÃªncia Lusa,2017-06-30;2017-06-19,Angola  JUNE 2017;Independentistas de Cabinda afirmam que mataram sete militares angolanos,FLEC-FAC statement,Buco Zau municipality,-4.833333,12.5,Angola,Africa,12/06/2017,19/06/2017,0,0,0,0,7
238712,475,Government of Angola - Civilians,Government of Angola - Civilians,Government of Angola,Civilians,"""Agence France Presse,2017-06-27,Angola police fire on separatists, kill one: activists"";""Agence France Presse,2017-06-28,Angola threatens jail for 51 over separatist march""",Agence France Presse;Agence France Presse,2017-06-27;2017-06-28,"Angola police fire on separatists, kill one: activists;Angola threatens jail for 51 over separatist march",activists,Cuango town,-9.133333,18.05,Angola,Africa,24/06/2017,24/06/2017,0,0,1,0,1
241223,387,Angola:Cabinda,Government of Angola - FLEC-FAC,Government of Angola,FLEC-FAC,"""AgÃªncia Lusa,2017-08-28,Independentistas de Cabinda reivindicam ataques Ã s ForÃ§as Armadas Angolanas""",AgÃªncia Lusa,28/08/2017,Independentistas de Cabinda reivindicam ataques Ã s ForÃ§as Armadas Angolanas,FLEC FAC,Massabi region,-4.95,12.18,Angola,Africa,23/08/2017,23/08/2017,0,0,0,0,3
